Owner,Repo,Files Number,YAML Files Number,File URL
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\Kerberos\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\linux_installer\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\local_srcinstall\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\logs\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\macos_codesign\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\maven\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\Nagios_Master_Config\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\Nagios_Plugins\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\Nagios_Plugins\tasks\nagios_CentOS.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\Nagios_Plugins\tasks\nagios_Debian.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\Nagios_Plugins\tasks\nagios_FreeBSD.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\Nagios_Plugins\tasks\nagios_MacOSX.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\Nagios_Plugins\tasks\nagios_RedHat.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\Nagios_Plugins\tasks\nagios_SLES.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\Nagios_Plugins\tasks\nagios_Solaris.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\Nagios_Plugins\tasks\nagios_Ubuntu.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\Nagios_Tunnel\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\nasm\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\NTP_TIME\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\NVidia_Cuda_Toolkit\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\OpenSSL\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\Providers\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\Python2.7\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\Python3_Source\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\riscv_cross_compiler\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\Security\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\Superuser\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\Swap_File\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\Tomcat\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\Vendor\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\Version\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\vsftpd\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\Xcode\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Unix_Playbook\roles\zulu7\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\7-Zip\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\ANT\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\Clang_32bit\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\Clang_64bit\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\CodesignCert\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\Common\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\cygwin\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\Debug\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\Dragonwell\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\Firefox\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\Freemarker\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\Freetype\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\Get_Vendor_Files\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\GIT\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\GPG_signature_verification\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\IcedTea-Web\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\Java7\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\Java8\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\Java_install\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\Jenkins\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\Jenkins_Service_Installation\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\logs\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\MSVS_2013\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\MSVS_2017\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\MSVS_2019\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\nasm\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\NSClient\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\NTP_TIME\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\NVidia_Cuda_Toolkit\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\Rust\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\shortNames\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\Strawberry_Perl\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\Thunderbird\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\Version\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\Windows_Updates\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\WiX\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\AdoptOpenJDK_Windows_Playbook\roles\WMF_5.1\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\nagios\roles\Nagios_Config\tasks\Create_Nagios_Hostgroups.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\nagios\roles\Nagios_Config\tasks\Create_Nagios_Server_Configurations.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\nagios\roles\Nagios_Config\tasks\Create_Nagios_Servicegroups.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\nagios\roles\Nagios_Config\tasks\Get_Ansible_Inventory.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\nagios\roles\Nagios_Config\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\nagios\roles\Nagios_Config\tasks\restart_nagios_server.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\nagios\roles\Nagios_Server\tasks\configure_nagios_commands.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\nagios\roles\Nagios_Server\tasks\configure_nagios_contacts.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\nagios\roles\Nagios_Server\tasks\configure_nagios_core.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\nagios\roles\Nagios_Server\tasks\configure_nagios_server_monitoring.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\nagios\roles\Nagios_Server\tasks\configure_nagios_templates.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\nagios\roles\Nagios_Server\tasks\configure_nagios_timeperiods.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\nagios\roles\Nagios_Server\tasks\configure_nagios_windows.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\nagios\roles\Nagios_Server\tasks\install_nagiosgraph.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\nagios\roles\Nagios_Server\tasks\install_nagios_core.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\nagios\roles\Nagios_Server\tasks\install_nagios_plugins.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\nagios\roles\Nagios_Server\tasks\install_nagios_scripts.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\nagios\roles\Nagios_Server\tasks\install_pnp4nagios.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\nagios\roles\Nagios_Server\tasks\main.yml
adoptium,,181,179,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adoptium\infrastructure\ansible\playbooks\nagios\roles\Nagios_Server\tasks\restart_nagios_server.yml
adriagalin,,1,1,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\adriagalin\ansible.motd\tasks\main.yml
AerisCloud,,1,1,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\AerisCloud\ansible-disk\tasks\main.yml
aerogear,,21,21,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\aerogear\aerogear-digger-installer\android-sdk\tasks\main.yml
aerogear,,21,21,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\aerogear\aerogear-digger-installer\configure-buildfarm\tasks\jenkins-password-key.yml
aerogear,,21,21,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\aerogear\aerogear-digger-installer\configure-buildfarm\tasks\jenkins-passwordless-key.yml
aerogear,,21,21,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\aerogear\aerogear-digger-installer\configure-buildfarm\tasks\main.yml
aerogear,,21,21,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\aerogear\aerogear-digger-installer\deploy-jenkins\tasks\main.yml
aerogear,,21,21,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\aerogear\aerogear-digger-installer\deploy-nagios\tasks\main.yml
aerogear,,21,21,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\aerogear\aerogear-digger-installer\java\tasks\linux.yml
aerogear,,21,21,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\aerogear\aerogear-digger-installer\java\tasks\main.yml
aerogear,,21,21,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\aerogear\aerogear-digger-installer\java\tasks\osx.yml
aerogear,,21,21,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\aerogear\aerogear-digger-installer\login\tasks\main.yml
aerogear,,21,21,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\aerogear\aerogear-digger-installer\print-info\tasks\main.yml
aerogear,,21,21,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\aerogear\aerogear-digger-installer\provision-osx\tasks\cocoapods.yml
aerogear,,21,21,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\aerogear\aerogear-digger-installer\provision-osx\tasks\configure_base_system.yml
aerogear,,21,21,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\aerogear\aerogear-digger-installer\provision-osx\tasks\configure_buildfarm_node.yml
aerogear,,21,21,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\aerogear\aerogear-digger-installer\provision-osx\tasks\configure_buildfarm_proxy.yml
aerogear,,21,21,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\aerogear\aerogear-digger-installer\provision-osx\tasks\download_certs.yml
aerogear,,21,21,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\aerogear\aerogear-digger-installer\provision-osx\tasks\install_homebrew.yml
aerogear,,21,21,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\aerogear\aerogear-digger-installer\provision-osx\tasks\install_nodejs.yml
aerogear,,21,21,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\aerogear\aerogear-digger-installer\provision-osx\tasks\install_ruby.yml
aerogear,,21,21,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\aerogear\aerogear-digger-installer\provision-osx\tasks\install_xcode.yml
aerogear,,21,21,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\aerogear\aerogear-digger-installer\provision-osx\tasks\main.yml
ahelal,,13,13,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\ahelal\ansible-concourse\tasks\auth.yml
ahelal,,13,13,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\ahelal\ansible-concourse\tasks\checks.yml
ahelal,,13,13,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\ahelal\ansible-concourse\tasks\common_nix.yml
ahelal,,13,13,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\ahelal\ansible-concourse\tasks\install_nix_4.yml
ahelal,,13,13,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\ahelal\ansible-concourse\tasks\install_nix_5.yml
ahelal,,13,13,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\ahelal\ansible-concourse\tasks\kernel_update.yml
ahelal,,13,13,C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects\ahelal\ansible-concourse\tasks\main.yml
