File,Strut Cohesion Inter Plays,Strut Cohesion Intra Plays
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_AIX_Playbook/roles/users/tasks/zeus.yml,0.08333333333333333,0.08333333333333333
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_AIX_Playbook/roles/X11/tasks/main.yml,0.1818181818181818,0.1818181818181818
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_AIX_Playbook/roles/xlc_v13/tasks/main.yml,0.11111111111111112,0.11111111111111112
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_AIX_Playbook/roles/xlc_v16/tasks/main.yml,0.1,0.1
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_AIX_Playbook/roles/yum/tasks/main.yml,0.03373015873015873,0.03373015873015873
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_ITW_Playbook/roles/automake/tasks/main.yml,0.07291666666666667,0.07291666666666667
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_ITW_Playbook/roles/Common/tasks/build_packages_and_tools.yml,0.08333333333333333,0.08333333333333333
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_ITW_Playbook/roles/Common/tasks/CentOS.yml,0.19047619047619047,0.19047619047619047
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_ITW_Playbook/roles/Common/tasks/main.yml,0.058823529411764705,0.058823529411764705
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_ITW_Playbook/roles/GIT_Source/tasks/main.yml,0.04444444444444444,0.04444444444444444
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_ITW_Playbook/roles/pkg-config/tasks/main.yml,0.07692307692307693,0.07692307692307693
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_ITW_Playbook/roles/rust/tasks/main.yml,0.07692307692307693,0.07692307692307693
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_Unix_Playbook/roles/adoptopenjdk_install/tasks/main.yml,0.02898550724637681,0.02898550724637681
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_Unix_Playbook/roles/adopt_etc/tasks/main.yml,0.05263157894736842,0.05263157894736842
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_Unix_Playbook/roles/ant/tasks/main.yml,0.03367003367003367,0.03367003367003367
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_Unix_Playbook/roles/Ant-Contrib/tasks/main.yml,0.04075235109717868,0.04075235109717868
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_Unix_Playbook/roles/autoconf/tasks/main.yml,0.03896103896103896,0.03896103896103896
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_Unix_Playbook/roles/ccache/tasks/main.yml,0.04201680672268908,0.04201680672268908
